race_id,date,jcd,venue,race_no,waku,reg_no,player_name,branch,age,grade,motor_no,boat_no,rank,result_time,course,st,payout,weather
202301012301,2023-01-01,23,唐津,1,3,4,4,,,,5,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥1,740 6 3連複 1 = 2 = 4 ¥990 5 2連単 1 - 2 ¥190 1 2連複 1 = 2 ¥180 1 拡連複 1 = 2 ¥100 1 1 = 4 ¥320 5 2 = 4 ¥520 7 単勝 1 ¥120 複勝 1 ¥100 2 ¥100",水面気象情報 気温 3.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012301,2023-01-01,23,唐津,1,4,3,3,,,,3,2,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥1,740 6 3連複 1 = 2 = 4 ¥990 5 2連単 1 - 2 ¥190 1 2連複 1 = 2 ¥180 1 拡連複 1 = 2 ¥100 1 1 = 4 ¥320 5 2 = 4 ¥520 7 単勝 1 ¥120 複勝 1 ¥100 2 ¥100",水面気象情報 気温 3.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012301,2023-01-01,23,唐津,1,5,5,5,,,,5,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥1,740 6 3連複 1 = 2 = 4 ¥990 5 2連単 1 - 2 ¥190 1 2連複 1 = 2 ¥180 1 拡連複 1 = 2 ¥100 1 1 = 4 ¥320 5 2 = 4 ¥520 7 単勝 1 ¥120 複勝 1 ¥100 2 ¥100",水面気象情報 気温 3.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012301,2023-01-01,23,唐津,1,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥1,740 6 3連複 1 = 2 = 4 ¥990 5 2連単 1 - 2 ¥190 1 2連複 1 = 2 ¥180 1 拡連複 1 = 2 ¥100 1 1 = 4 ¥320 5 2 = 4 ¥520 7 単勝 1 ¥120 複勝 1 ¥100 2 ¥100",水面気象情報 気温 3.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012302,2023-01-01,23,唐津,2,1,2,2,4,,,2,6,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥850 4 3連複 1 = 2 = 6 ¥710 4 2連単 1 - 2 ¥180 1 2連複 1 = 2 ¥160 1 拡連複 1 = 2 ¥130 1 1 = 6 ¥650 10 2 = 6 ¥550 9 単勝 1 ¥140 複勝 1 ¥100 2 ¥100,水面気象情報 気温 3.0℃ 晴 風速 2m 水温 6.0℃ 波高 2cm スタンド
202301012302,2023-01-01,23,唐津,2,2,4,4,6,,,3,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥850 4 3連複 1 = 2 = 6 ¥710 4 2連単 1 - 2 ¥180 1 2連複 1 = 2 ¥160 1 拡連複 1 = 2 ¥130 1 1 = 6 ¥650 10 2 = 6 ¥550 9 単勝 1 ¥140 複勝 1 ¥100 2 ¥100,水面気象情報 気温 3.0℃ 晴 風速 2m 水温 6.0℃ 波高 2cm スタンド
202301012302,2023-01-01,23,唐津,2,3,5,5,,,,6,2,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥850 4 3連複 1 = 2 = 6 ¥710 4 2連単 1 - 2 ¥180 1 2連複 1 = 2 ¥160 1 拡連複 1 = 2 ¥130 1 1 = 6 ¥650 10 2 = 6 ¥550 9 単勝 1 ¥140 複勝 1 ¥100 2 ¥100,水面気象情報 気温 3.0℃ 晴 風速 2m 水温 6.0℃ 波高 2cm スタンド
202301012302,2023-01-01,23,唐津,2,4,2,2,,,,3,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥850 4 3連複 1 = 2 = 6 ¥710 4 2連単 1 - 2 ¥180 1 2連複 1 = 2 ¥160 1 拡連複 1 = 2 ¥130 1 1 = 6 ¥650 10 2 = 6 ¥550 9 単勝 1 ¥140 複勝 1 ¥100 2 ¥100,水面気象情報 気温 3.0℃ 晴 風速 2m 水温 6.0℃ 波高 2cm スタンド
202301012302,2023-01-01,23,唐津,2,5,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥850 4 3連複 1 = 2 = 6 ¥710 4 2連単 1 - 2 ¥180 1 2連複 1 = 2 ¥160 1 拡連複 1 = 2 ¥130 1 1 = 6 ¥650 10 2 = 6 ¥550 9 単勝 1 ¥140 複勝 1 ¥100 2 ¥100,水面気象情報 気温 3.0℃ 晴 風速 2m 水温 6.0℃ 波高 2cm スタンド
202301012302,2023-01-01,23,唐津,2,6,4,4,,,,2,1,,,,,勝式 組番 払戻金 人気 3連単 1 - 2 - 6 ¥850 4 3連複 1 = 2 = 6 ¥710 4 2連単 1 - 2 ¥180 1 2連複 1 = 2 ¥160 1 拡連複 1 = 2 ¥130 1 1 = 6 ¥650 10 2 = 6 ¥550 9 単勝 1 ¥140 複勝 1 ¥100 2 ¥100,水面気象情報 気温 3.0℃ 晴 風速 2m 水温 6.0℃ 波高 2cm スタンド
202301012303,2023-01-01,23,唐津,3,1,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 2 ¥420 2 3連複 1 = 2 = 3 ¥270 2 2連単 1 - 3 ¥160 1 2連複 1 = 3 ¥140 1 拡連複 1 = 3 ¥110 1 1 = 2 ¥260 6 2 = 3 ¥240 5 単勝 1 ¥110 複勝 1 ¥100 3 ¥110,水面気象情報 気温 5.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012303,2023-01-01,23,唐津,3,2,1,1,5,,,2,2,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 2 ¥420 2 3連複 1 = 2 = 3 ¥270 2 2連単 1 - 3 ¥160 1 2連複 1 = 3 ¥140 1 拡連複 1 = 3 ¥110 1 1 = 2 ¥260 6 2 = 3 ¥240 5 単勝 1 ¥110 複勝 1 ¥100 3 ¥110,水面気象情報 気温 5.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012303,2023-01-01,23,唐津,3,3,1,1,,,,5,1,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 2 ¥420 2 3連複 1 = 2 = 3 ¥270 2 2連単 1 - 3 ¥160 1 2連複 1 = 3 ¥140 1 拡連複 1 = 3 ¥110 1 1 = 2 ¥260 6 2 = 3 ¥240 5 単勝 1 ¥110 複勝 1 ¥100 3 ¥110,水面気象情報 気温 5.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012303,2023-01-01,23,唐津,3,4,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 2 ¥420 2 3連複 1 = 2 = 3 ¥270 2 2連単 1 - 3 ¥160 1 2連複 1 = 3 ¥140 1 拡連複 1 = 3 ¥110 1 1 = 2 ¥260 6 2 = 3 ¥240 5 単勝 1 ¥110 複勝 1 ¥100 3 ¥110,水面気象情報 気温 5.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012303,2023-01-01,23,唐津,3,5,2,2,4,,,1,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 2 ¥420 2 3連複 1 = 2 = 3 ¥270 2 2連単 1 - 3 ¥160 1 2連複 1 = 3 ¥140 1 拡連複 1 = 3 ¥110 1 1 = 2 ¥260 6 2 = 3 ¥240 5 単勝 1 ¥110 複勝 1 ¥100 3 ¥110,水面気象情報 気温 5.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012303,2023-01-01,23,唐津,3,6,6,6,6,,,5,6,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 2 ¥420 2 3連複 1 = 2 = 3 ¥270 2 2連単 1 - 3 ¥160 1 2連複 1 = 3 ¥140 1 拡連複 1 = 3 ¥110 1 1 = 2 ¥260 6 2 = 3 ¥240 5 単勝 1 ¥110 複勝 1 ¥100 3 ¥110,水面気象情報 気温 5.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012304,2023-01-01,23,唐津,4,1,5,5,5,,,1,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 5 - 2 ¥32,460 45 3連複 2 = 4 = 5 ¥3,700 9 2連単 4 - 5 ¥9,000 13 2連複 4 = 5 ¥2,910 6 拡連複 4 = 5 ¥290 4 2 = 4 ¥350 8 2 = 5 ¥230 3 単勝 4 ¥880 複勝 4 ¥570 5 ¥330",水面気象情報 気温 6.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012304,2023-01-01,23,唐津,4,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 5 - 2 ¥32,460 45 3連複 2 = 4 = 5 ¥3,700 9 2連単 4 - 5 ¥9,000 13 2連複 4 = 5 ¥2,910 6 拡連複 4 = 5 ¥290 4 2 = 4 ¥350 8 2 = 5 ¥230 3 単勝 4 ¥880 複勝 4 ¥570 5 ¥330",水面気象情報 気温 6.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012304,2023-01-01,23,唐津,4,3,4,4,,,,5,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 5 - 2 ¥32,460 45 3連複 2 = 4 = 5 ¥3,700 9 2連単 4 - 5 ¥9,000 13 2連複 4 = 5 ¥2,910 6 拡連複 4 = 5 ¥290 4 2 = 4 ¥350 8 2 = 5 ¥230 3 単勝 4 ¥880 複勝 4 ¥570 5 ¥330",水面気象情報 気温 6.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012304,2023-01-01,23,唐津,4,4,3,3,6,,,1,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 5 - 2 ¥32,460 45 3連複 2 = 4 = 5 ¥3,700 9 2連単 4 - 5 ¥9,000 13 2連複 4 = 5 ¥2,910 6 拡連複 4 = 5 ¥290 4 2 = 4 ¥350 8 2 = 5 ¥230 3 単勝 4 ¥880 複勝 4 ¥570 5 ¥330",水面気象情報 気温 6.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012304,2023-01-01,23,唐津,4,5,5,5,5,,,4,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 5 - 2 ¥32,460 45 3連複 2 = 4 = 5 ¥3,700 9 2連単 4 - 5 ¥9,000 13 2連複 4 = 5 ¥2,910 6 拡連複 4 = 5 ¥290 4 2 = 4 ¥350 8 2 = 5 ¥230 3 単勝 4 ¥880 複勝 4 ¥570 5 ¥330",水面気象情報 気温 6.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012304,2023-01-01,23,唐津,4,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 4 - 5 - 2 ¥32,460 45 3連複 2 = 4 = 5 ¥3,700 9 2連単 4 - 5 ¥9,000 13 2連複 4 = 5 ¥2,910 6 拡連複 4 = 5 ¥290 4 2 = 4 ¥350 8 2 = 5 ¥230 3 単勝 4 ¥880 複勝 4 ¥570 5 ¥330",水面気象情報 気温 6.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012305,2023-01-01,23,唐津,5,1,6,6,3,,,3,4,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,640 10 3連複 1 = 2 = 4 ¥250 1 2連単 1 - 2 ¥2,400 8 2連複 1 = 2 ¥1,410 6 拡連複 1 = 2 ¥270 5 1 = 4 ¥130 1 2 = 4 ¥140 2 単勝 1 ¥370 複勝 1 ¥270 2 ¥210",水面気象情報 気温 8.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012305,2023-01-01,23,唐津,5,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,640 10 3連複 1 = 2 = 4 ¥250 1 2連単 1 - 2 ¥2,400 8 2連複 1 = 2 ¥1,410 6 拡連複 1 = 2 ¥270 5 1 = 4 ¥130 1 2 = 4 ¥140 2 単勝 1 ¥370 複勝 1 ¥270 2 ¥210",水面気象情報 気温 8.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012305,2023-01-01,23,唐津,5,3,3,3,2,,,3,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,640 10 3連複 1 = 2 = 4 ¥250 1 2連単 1 - 2 ¥2,400 8 2連複 1 = 2 ¥1,410 6 拡連複 1 = 2 ¥270 5 1 = 4 ¥130 1 2 = 4 ¥140 2 単勝 1 ¥370 複勝 1 ¥270 2 ¥210",水面気象情報 気温 8.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012305,2023-01-01,23,唐津,5,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,640 10 3連複 1 = 2 = 4 ¥250 1 2連単 1 - 2 ¥2,400 8 2連複 1 = 2 ¥1,410 6 拡連複 1 = 2 ¥270 5 1 = 4 ¥130 1 2 = 4 ¥140 2 単勝 1 ¥370 複勝 1 ¥270 2 ¥210",水面気象情報 気温 8.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012305,2023-01-01,23,唐津,5,5,5,5,,,,5,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,640 10 3連複 1 = 2 = 4 ¥250 1 2連単 1 - 2 ¥2,400 8 2連複 1 = 2 ¥1,410 6 拡連複 1 = 2 ¥270 5 1 = 4 ¥130 1 2 = 4 ¥140 2 単勝 1 ¥370 複勝 1 ¥270 2 ¥210",水面気象情報 気温 8.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012305,2023-01-01,23,唐津,5,6,5,5,4,,,2,3,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,640 10 3連複 1 = 2 = 4 ¥250 1 2連単 1 - 2 ¥2,400 8 2連複 1 = 2 ¥1,410 6 拡連複 1 = 2 ¥270 5 1 = 4 ¥130 1 2 = 4 ¥140 2 単勝 1 ¥370 複勝 1 ¥270 2 ¥210",水面気象情報 気温 8.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012306,2023-01-01,23,唐津,6,1,4,4,6,,,4,4,,,,,"勝式 組番 払戻金 人気 3連単 2 - 3 - 4 ¥1,110 2 3連複 2 = 3 = 4 ¥230 1 2連単 2 - 3 ¥630 3 2連複 2 = 3 ¥490 2 拡連複 2 = 3 ¥140 2 2 = 4 ¥120 1 3 = 4 ¥200 5 単勝 2 ¥220 複勝 2 ¥140 3 ¥110",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012306,2023-01-01,23,唐津,6,2,2,2,2,,,2,1,,,,,"勝式 組番 払戻金 人気 3連単 2 - 3 - 4 ¥1,110 2 3連複 2 = 3 = 4 ¥230 1 2連単 2 - 3 ¥630 3 2連複 2 = 3 ¥490 2 拡連複 2 = 3 ¥140 2 2 = 4 ¥120 1 3 = 4 ¥200 5 単勝 2 ¥220 複勝 2 ¥140 3 ¥110",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012306,2023-01-01,23,唐津,6,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 3 - 4 ¥1,110 2 3連複 2 = 3 = 4 ¥230 1 2連単 2 - 3 ¥630 3 2連複 2 = 3 ¥490 2 拡連複 2 = 3 ¥140 2 2 = 4 ¥120 1 3 = 4 ¥200 5 単勝 2 ¥220 複勝 2 ¥140 3 ¥110",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012306,2023-01-01,23,唐津,6,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 3 - 4 ¥1,110 2 3連複 2 = 3 = 4 ¥230 1 2連単 2 - 3 ¥630 3 2連複 2 = 3 ¥490 2 拡連複 2 = 3 ¥140 2 2 = 4 ¥120 1 3 = 4 ¥200 5 単勝 2 ¥220 複勝 2 ¥140 3 ¥110",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012306,2023-01-01,23,唐津,6,5,6,6,6,,,6,6,,,,,"勝式 組番 払戻金 人気 3連単 2 - 3 - 4 ¥1,110 2 3連複 2 = 3 = 4 ¥230 1 2連単 2 - 3 ¥630 3 2連複 2 = 3 ¥490 2 拡連複 2 = 3 ¥140 2 2 = 4 ¥120 1 3 = 4 ¥200 5 単勝 2 ¥220 複勝 2 ¥140 3 ¥110",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012306,2023-01-01,23,唐津,6,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 3 - 4 ¥1,110 2 3連複 2 = 3 = 4 ¥230 1 2連単 2 - 3 ¥630 3 2連複 2 = 3 ¥490 2 拡連複 2 = 3 ¥140 2 2 = 4 ¥120 1 3 = 4 ¥200 5 単勝 2 ¥220 複勝 2 ¥140 3 ¥110",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012307,2023-01-01,23,唐津,7,1,2,2,,,,4,6,,,,,勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥610 2 3連複 1 = 2 = 4 ¥210 1 2連単 2 - 1 ¥340 2 2連複 1 = 2 ¥130 1 拡連複 1 = 2 ¥100 1 2 = 4 ¥140 2 1 = 4 ¥160 4 単勝 2 ¥210 複勝 2 ¥100 1 ¥100,水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012307,2023-01-01,23,唐津,7,2,2,2,,,,3,1,,,,,勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥610 2 3連複 1 = 2 = 4 ¥210 1 2連単 2 - 1 ¥340 2 2連複 1 = 2 ¥130 1 拡連複 1 = 2 ¥100 1 2 = 4 ¥140 2 1 = 4 ¥160 4 単勝 2 ¥210 複勝 2 ¥100 1 ¥100,水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012307,2023-01-01,23,唐津,7,3,1,1,,,,5,1,,,,,勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥610 2 3連複 1 = 2 = 4 ¥210 1 2連単 2 - 1 ¥340 2 2連複 1 = 2 ¥130 1 拡連複 1 = 2 ¥100 1 2 = 4 ¥140 2 1 = 4 ¥160 4 単勝 2 ¥210 複勝 2 ¥100 1 ¥100,水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012307,2023-01-01,23,唐津,7,4,2,2,1,,,6,4,,,,,勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥610 2 3連複 1 = 2 = 4 ¥210 1 2連単 2 - 1 ¥340 2 2連複 1 = 2 ¥130 1 拡連複 1 = 2 ¥100 1 2 = 4 ¥140 2 1 = 4 ¥160 4 単勝 2 ¥210 複勝 2 ¥100 1 ¥100,水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012307,2023-01-01,23,唐津,7,5,3,3,,,,2,4,,,,,勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥610 2 3連複 1 = 2 = 4 ¥210 1 2連単 2 - 1 ¥340 2 2連複 1 = 2 ¥130 1 拡連複 1 = 2 ¥100 1 2 = 4 ¥140 2 1 = 4 ¥160 4 単勝 2 ¥210 複勝 2 ¥100 1 ¥100,水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012307,2023-01-01,23,唐津,7,6,6,6,,,,6,6,,,,,勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥610 2 3連複 1 = 2 = 4 ¥210 1 2連単 2 - 1 ¥340 2 2連複 1 = 2 ¥130 1 拡連複 1 = 2 ¥100 1 2 = 4 ¥140 2 1 = 4 ¥160 4 単勝 2 ¥210 複勝 2 ¥100 1 ¥100,水面気象情報 気温 9.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012308,2023-01-01,23,唐津,8,1,3,3,,,,5,2,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,980 6 3連複 1 = 4 = 6 ¥1,110 4 2連単 1 - 4 ¥490 2 2連複 1 = 4 ¥570 2 拡連複 1 = 4 ¥200 2 1 = 6 ¥230 3 4 = 6 ¥400 7 単勝 1 ¥190 複勝 1 ¥100 4 ¥160",水面気象情報 気温 10.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012308,2023-01-01,23,唐津,8,2,3,3,5,,,4,1,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,980 6 3連複 1 = 4 = 6 ¥1,110 4 2連単 1 - 4 ¥490 2 2連複 1 = 4 ¥570 2 拡連複 1 = 4 ¥200 2 1 = 6 ¥230 3 4 = 6 ¥400 7 単勝 1 ¥190 複勝 1 ¥100 4 ¥160",水面気象情報 気温 10.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012308,2023-01-01,23,唐津,8,3,4,4,,,,5,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,980 6 3連複 1 = 4 = 6 ¥1,110 4 2連単 1 - 4 ¥490 2 2連複 1 = 4 ¥570 2 拡連複 1 = 4 ¥200 2 1 = 6 ¥230 3 4 = 6 ¥400 7 単勝 1 ¥190 複勝 1 ¥100 4 ¥160",水面気象情報 気温 10.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012308,2023-01-01,23,唐津,8,4,5,5,6,,,5,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,980 6 3連複 1 = 4 = 6 ¥1,110 4 2連単 1 - 4 ¥490 2 2連複 1 = 4 ¥570 2 拡連複 1 = 4 ¥200 2 1 = 6 ¥230 3 4 = 6 ¥400 7 単勝 1 ¥190 複勝 1 ¥100 4 ¥160",水面気象情報 気温 10.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012308,2023-01-01,23,唐津,8,5,2,2,4,,,1,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,980 6 3連複 1 = 4 = 6 ¥1,110 4 2連単 1 - 4 ¥490 2 2連複 1 = 4 ¥570 2 拡連複 1 = 4 ¥200 2 1 = 6 ¥230 3 4 = 6 ¥400 7 単勝 1 ¥190 複勝 1 ¥100 4 ¥160",水面気象情報 気温 10.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012308,2023-01-01,23,唐津,8,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,980 6 3連複 1 = 4 = 6 ¥1,110 4 2連単 1 - 4 ¥490 2 2連複 1 = 4 ¥570 2 拡連複 1 = 4 ¥200 2 1 = 6 ¥230 3 4 = 6 ¥400 7 単勝 1 ¥190 複勝 1 ¥100 4 ¥160",水面気象情報 気温 10.0℃ 晴 風速 1m 水温 6.0℃ 波高 1cm スタンド
202301012309,2023-01-01,23,唐津,9,1,2,2,,,,3,4,,,,,勝式 組番 払戻金 人気 3連単 1 - 5 - 2 ¥620 2 3連複 1 = 2 = 5 ¥240 1 2連単 1 - 5 ¥320 2 2連複 1 = 5 ¥330 2 拡連複 1 = 5 ¥110 1 1 = 2 ¥130 2 2 = 5 ¥270 6 単勝 1 ¥100 複勝 1 ¥100 5 ¥220,水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012309,2023-01-01,23,唐津,9,2,1,1,,,,6,5,,,,,勝式 組番 払戻金 人気 3連単 1 - 5 - 2 ¥620 2 3連複 1 = 2 = 5 ¥240 1 2連単 1 - 5 ¥320 2 2連複 1 = 5 ¥330 2 拡連複 1 = 5 ¥110 1 1 = 2 ¥130 2 2 = 5 ¥270 6 単勝 1 ¥100 複勝 1 ¥100 5 ¥220,水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012309,2023-01-01,23,唐津,9,3,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 5 - 2 ¥620 2 3連複 1 = 2 = 5 ¥240 1 2連単 1 - 5 ¥320 2 2連複 1 = 5 ¥330 2 拡連複 1 = 5 ¥110 1 1 = 2 ¥130 2 2 = 5 ¥270 6 単勝 1 ¥100 複勝 1 ¥100 5 ¥220,水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012309,2023-01-01,23,唐津,9,4,2,2,,,,3,,,,,,勝式 組番 払戻金 人気 3連単 1 - 5 - 2 ¥620 2 3連複 1 = 2 = 5 ¥240 1 2連単 1 - 5 ¥320 2 2連複 1 = 5 ¥330 2 拡連複 1 = 5 ¥110 1 1 = 2 ¥130 2 2 = 5 ¥270 6 単勝 1 ¥100 複勝 1 ¥100 5 ¥220,水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012309,2023-01-01,23,唐津,9,5,5,5,5,,,4,,,,,,勝式 組番 払戻金 人気 3連単 1 - 5 - 2 ¥620 2 3連複 1 = 2 = 5 ¥240 1 2連単 1 - 5 ¥320 2 2連複 1 = 5 ¥330 2 拡連複 1 = 5 ¥110 1 1 = 2 ¥130 2 2 = 5 ¥270 6 単勝 1 ¥100 複勝 1 ¥100 5 ¥220,水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012309,2023-01-01,23,唐津,9,6,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 5 - 2 ¥620 2 3連複 1 = 2 = 5 ¥240 1 2連単 1 - 5 ¥320 2 2連複 1 = 5 ¥330 2 拡連複 1 = 5 ¥110 1 1 = 2 ¥130 2 2 = 5 ¥270 6 単勝 1 ¥100 複勝 1 ¥100 5 ¥220,水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012310,2023-01-01,23,唐津,10,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥4,640 19 3連複 1 = 2 = 4 ¥610 3 2連単 2 - 1 ¥1,230 6 2連複 1 = 2 ¥300 1 拡連複 1 = 2 ¥160 2 2 = 4 ¥390 7 1 = 4 ¥260 4 単勝 2 ¥460 複勝 2 ¥420 1 ¥170",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012310,2023-01-01,23,唐津,10,2,1,1,5,,,2,2,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥4,640 19 3連複 1 = 2 = 4 ¥610 3 2連単 2 - 1 ¥1,230 6 2連複 1 = 2 ¥300 1 拡連複 1 = 2 ¥160 2 2 = 4 ¥390 7 1 = 4 ¥260 4 単勝 2 ¥460 複勝 2 ¥420 1 ¥170",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
202301012310,2023-01-01,23,唐津,10,3,1,1,3,,,1,5,,,,,"勝式 組番 払戻金 人気 3連単 2 - 1 - 4 ¥4,640 19 3連複 1 = 2 = 4 ¥610 3 2連単 2 - 1 ¥1,230 6 2連複 1 = 2 ¥300 1 拡連複 1 = 2 ¥160 2 2 = 4 ¥390 7 1 = 4 ¥260 4 単勝 2 ¥460 複勝 2 ¥420 1 ¥170",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 6.0℃ 波高 3cm スタンド
